date,side,tic,name,qty,price,buy_hit,reason,pnl_pct,hold_days
2025-07-15,BUY,LLY,Eli Lilly,1,796.0388582094099,8.0,TOP7 1/7,,
2025-07-15,BUY,COST,Costco,1,973.7685486975313,6.0,TOP7 1/7,,
2025-07-15,BUY,TSLA,Tesla,4,319.67999267578125,5.0,TOP7 1/7,,
2025-07-15,BUY,MRK,Merck,17,81.06969538656064,4.0,TOP7 1/7,,
2025-07-15,BUY,BRK-B,Berkshire B,3,475.29998779296875,4.0,TOP7 1/7,,
2025-07-15,BUY,MA,Mastercard,2,549.6846296770426,4.0,TOP7 1/7,,
2025-07-15,BUY,ABBV,AbbVie,7,185.79985826494044,4.0,TOP7 1/7,,
2025-08-07,SELL,LLY,Eli Lilly,1,670.913876646079,,손절(갭)-15.7%,-15.718451464138816,17.0
2025-08-07,BUY,KO,Coca-Cola,5,67.54701641074455,8.0,TOP7 1/7,,
2025-08-07,BUY,AAPL,Apple,1,218.01508808955717,6.0,TOP7 1/7,,
2025-08-07,BUY,V,Visa,1,338.75422609906036,6.0,TOP7 1/7,,
2025-09-15,SELL,TSLA,Tesla,4,423.1300048828125,,익절+20%(익일시가),32.360490045415524,42.0
2025-09-15,BUY,WMT,Walmart,4,103.0306650415607,5.0,TOP7 1/7,,
2025-09-15,BUY,AVGO,Broadcom,1,357.2524052685907,4.0,TOP7 1/7,,
2025-09-15,BUY,NVDA,NVIDIA,2,175.44622258887705,4.0,TOP7 1/7,,
2025-09-15,BUY,AMD,AMD,2,160.00999450683594,3.0,TOP7 1/7,,
2025-10-01,SELL,ABBV,AbbVie,7,228.22289154055977,,익절+20%(익일시가),22.83265104278305,54.0
2025-10-01,BUY,PG,P&G,3,150.42389846609262,8.0,TOP7 1/7,,
2025-10-01,BUY,KO,Coca-Cola,7,65.17429892088103,7.0,TOP7 1/7,,
2025-10-01,BUY,PEP,PepsiCo,3,136.77228738292192,6.0,TOP7 1/7,,
2025-10-01,BUY,MRK,Merck,5,83.24836434547959,5.0,TOP7 1/7,,
2025-10-01,BUY,V,Visa,1,338.23712004026567,5.0,TOP7 1/7,,
2025-10-01,BUY,JNJ,Johnson&Johnson,2,182.79785791373442,5.0,TOP7 1/7,,
2025-10-07,SELL,AMD,AMD,2,214.85000610351562,,익절+20%(익일시가),34.27286637044213,15.0
2025-10-07,BUY,NFLX,Netflix,1,117.77899932861328,5.0,TOP7 1/7,,
2025-10-07,BUY,CVX,Chevron,1,149.11508472906,5.0,TOP7 1/7,,
2025-10-21,SELL,AAPL,Apple,1,261.141213133835,,익절+20%(익일시가),19.781257078208412,51.0
2025-10-21,BUY,BAC,Bank of America,3,51.26304955708447,6.0,TOP7 1/7,,
2025-10-21,BUY,PG,P&G,1,148.72099365201555,6.0,TOP7 1/7,,
2025-10-21,BUY,XOM,Exxon,1,110.42069196195318,6.0,TOP7 1/7,,
2025-10-30,SELL,NVDA,NVIDIA,2,204.88867704045037,,익절+20%(익일시가),16.78146956778077,32.0
2025-10-30,BUY,XOM,Exxon,1,113.88325805189164,6.0,TOP7 1/7,,
2025-10-30,BUY,CVX,Chevron,1,150.64845928209323,6.0,TOP7 1/7,,
2025-11-19,SELL,COST,Costco,1,876.3916938277782,,손절-10%,-9.999999999999998,90.0
2025-11-19,BUY,NFLX,Netflix,2,113.0,7.0,TOP7 1/7,,
2025-11-19,BUY,JNJ,Johnson&Johnson,1,196.55683769104098,6.0,TOP7 1/7,,
2025-11-19,BUY,KO,Coca-Cola,3,69.77009660687074,6.0,TOP7 1/7,,
2025-11-19,BUY,PG,P&G,1,144.83335037170994,6.0,TOP7 1/7,,
2025-11-19,BUY,CVX,Chevron,1,148.33698903429723,6.0,TOP7 1/7,,
2025-11-19,BUY,PEP,PepsiCo,1,144.04752667055314,5.0,TOP7 1/7,,
2025-11-24,SELL,MRK,Merck,22,96.86087669798387,,익절+20%(익일시가),18.753212638331163,92.0
2025-11-24,BUY,PG,P&G,2,147.92790318934624,8.0,TOP7 1/7,,
2025-11-24,BUY,PEP,PepsiCo,3,141.64834363268417,6.0,TOP7 1/7,,
2025-11-24,BUY,V,Visa,1,327.8827241418804,5.0,TOP7 1/7,,
2025-11-24,BUY,JNJ,Johnson&Johnson,2,200.20295905358444,4.0,TOP7 1/7,,
2025-11-24,BUY,ABBV,AbbVie,1,232.190072485732,4.0,TOP7 1/7,,
2025-11-24,BUY,KO,Coca-Cola,5,71.69073918877703,4.0,TOP7 1/7,,
2025-12-03,SELL,NFLX,Netflix,3,103.13369979858398,,손절-10%,-10.000000000000009,40.0
2025-12-17,SELL,AVGO,Broadcom,1,321.5271647417316,,손절-10%,-9.999999999999998,66.0
2025-12-17,BUY,PG,P&G,1,144.5672481238911,5.0,TOP7 1/7,,
2025-12-17,BUY,ORCL,Oracle,1,181.55875309373388,5.0,TOP7 1/7,,
2025-12-17,BUY,NVDA,NVIDIA,1,175.88546784627562,4.0,TOP7 1/7,,
2025-12-17,BUY,AMZN,Amazon,1,224.66000366210938,3.0,TOP7 1/7,,
2026-01-20,SELL,ABBV,AbbVie,1,208.9710652371588,,손절-10%,-9.999999999999998,37.0
2026-01-20,BUY,WMT,Walmart,1,120.41261014762198,5.0,TOP7 1/7,,
2026-01-27,SELL,XOM,Exxon,2,133.44868592421057,,익절+20%(익일시가),18.989153705027164,65.0
2026-01-27,BUY,PEP,PepsiCo,1,142.95534542727583,6.0,TOP7 1/7,,
2026-01-29,SELL,ORCL,Oracle,1,163.4028777843605,,손절-10%,-9.999999999999998,28.0
2026-02-04,SELL,JNJ,Johnson&Johnson,5,232.42065065293195,,익절+20%(익일시가),20.73066598250046,85.0
2026-02-04,BUY,JPM,JPMorgan,1,311.4062598905275,6.0,TOP7 1/7,,
2026-02-04,BUY,ABBV,AbbVie,1,208.05394768536442,5.0,TOP7 1/7,,
2026-02-04,BUY,BAC,Bank of America,6,54.19050062487228,5.0,TOP7 1/7,,
2026-02-04,BUY,MRK,Merck,2,115.21200914420105,5.0,TOP7 1/7,,
2026-02-04,BUY,XOM,Exxon,2,142.20055727718952,3.0,TOP7 1/7,,
2026-02-05,SELL,WMT,Walmart,5,128.07224379114265,,익절+20%(익일시가),20.247663329097108,98.0
2026-02-05,BUY,BAC,Bank of America,4,54.42791868555648,6.0,TOP7 1/7,,
2026-02-05,BUY,MRK,Merck,2,116.60164183444715,5.0,TOP7 1/7,,
2026-02-06,SELL,AMZN,Amazon,1,202.19400329589845,,손절-10%,-9.999999999999998,34.0
2026-02-06,BUY,MRK,Merck,1,119.01626876539304,5.0,TOP7 1/7,,
2026-02-06,BUY,BAC,Bank of America,3,54.95221167188521,4.0,TOP7 1/7,,
2026-02-10,SELL,CVX,Chevron,3,179.31737899860084,,익절+20%(익일시가),20.051661920526765,85.0
2026-02-10,BUY,NVDA,NVIDIA,1,191.1468699498802,6.0,TOP7 1/7,,
2026-02-10,BUY,BAC,Bank of America,4,55.8326338032583,4.0,TOP7 1/7,,
2026-02-10,BUY,MRK,Merck,2,115.99060040479665,4.0,TOP7 1/7,,
2026-02-23,SELL,MA,Mastercard,2,494.7161667093384,,손절-10%,-9.999999999999998,153.0
2026-02-23,BUY,NVDA,NVIDIA,1,191.1668239815537,6.0,TOP7 1/7,,
2026-02-23,BUY,UNH,UnitedHealth,1,284.6979833712643,5.0,TOP7 1/7,,
2026-02-23,BUY,NFLX,Netflix,3,77.79000091552734,4.0,TOP7 1/7,,
2026-02-27,SELL,BAC,Bank of America,20,48.817394882613094,,손절-10%,-9.999999999999998,88.0
2026-02-27,BUY,CRM,Salesforce,1,190.93843889578375,5.0,TOP7 1/7,,
2026-02-27,BUY,NFLX,Netflix,3,94.30000305175781,5.0,TOP7 1/7,,
2026-02-27,BUY,JPM,JPMorgan,1,297.13393894248406,5.0,TOP7 1/7,,
2026-02-27,BUY,BAC,Bank of America,6,50.53031830183506,5.0,TOP7 1/7,,
2026-03-02,SELL,NFLX,Netflix,6,95.26000213623047,,익절+20%(익일시가),10.709512394850872,4.0
2026-03-02,BUY,NFLX,Netflix,2,95.26000213623047,7.0,TOP7 1/7,,
2026-03-02,BUY,AMZN,Amazon,1,204.5500030517578,5.0,TOP7 1/7,,
2026-03-02,BUY,KO,Coca-Cola,3,80.17749742833676,4.0,TOP7 1/7,,
2026-03-18,SELL,V,Visa,3,301.4622210843619,,손절-10%,-10.000000000000009,153.0
2026-03-18,BUY,XOM,Exxon,1,158.5836245978209,5.0,TOP7 1/7,,
2026-03-18,BUY,JPM,JPMorgan,1,284.08971801136914,4.0,TOP7 1/7,,
2026-03-18,BUY,AMZN,Amazon,1,213.92999267578125,4.0,TOP7 1/7,,
2026-03-27,SELL,NVDA,NVIDIA,3,167.45974853331288,,손절-10%,-9.999999999999998,68.0
2026-03-27,SELL,UNH,UnitedHealth,1,256.2281850341379,,손절-10%,-9.999999999999986,24.0
2026-03-27,BUY,ABBV,AbbVie,1,209.6804621896633,6.0,TOP7 1/7,,
2026-03-27,BUY,AAPL,Apple,1,253.666280215245,5.0,TOP7 1/7,,
2026-03-27,BUY,V,Visa,1,303.690412167838,4.0,TOP7 1/7,,
2026-03-27,BUY,MRK,Merck,2,118.43828720586941,4.0,TOP7 1/7,,
2026-03-27,BUY,JPM,JPMorgan,1,286.3777093696089,4.0,TOP7 1/7,,
2026-03-27,BUY,XOM,Exxon,1,164.46370369951495,3.0,TOP7 1/7,,
2026-04-09,SELL,CRM,Salesforce,1,171.84459500620537,,손절-10%,-9.999999999999998,28.0
2026-04-09,BUY,NFLX,Netflix,1,99.62999725341797,7.0,TOP7 1/7,,
2026-04-15,SELL,AMZN,Amazon,2,249.25,,익절+20%(익일시가),19.1215840875127,30.0
2026-04-15,BUY,PG,P&G,1,143.2810820748224,8.0,TOP7 1/7,,
2026-04-15,BUY,ORCL,Oracle,1,166.31140813717766,6.0,TOP7 1/7,,
2026-05-06,SELL,NFLX,Netflix,3,87.04500045776368,,손절-10%,-9.999999999999998,46.0
2026-05-06,BUY,PEP,PepsiCo,1,154.17787439160693,8.0,TOP7 1/7,,
2026-05-06,BUY,XOM,Exxon,1,148.0650192907908,5.0,TOP7 1/7,,
2026-05-06,BUY,KO,Coca-Cola,2,78.27463052273052,5.0,TOP7 1/7,,
2026-05-06,BUY,PG,P&G,1,146.39999389648438,4.0,TOP7 1/7,,
2026-05-06,BUY,MRK,Merck,1,112.34212257942326,4.0,TOP7 1/7,,
2026-05-15,SELL,ORCL,Oracle,1,189.82958881387833,,익절+20%(익일시가),14.141050779452424,21.0
2026-05-22,SELL,AAPL,Apple,1,306.1199951171875,,익절+20%(익일시가),20.678237114303744,38.0
2026-05-22,BUY,NFLX,Netflix,1,89.0999984741211,6.0,TOP7 1/7,,
2026-06-11,SELL,NFLX,Netflix,1,80.18999862670898,,손절-10%,-9.999999999999998,13.0
2026-06-11,BUY,WMT,Walmart,1,120.56999969482422,6.0,TOP7 1/7,,
2026-06-11,BUY,KO,Coca-Cola,1,83.38166256276116,5.0,TOP7 1/7,,
2026-06-18,SELL,XOM,Exxon,5,135.99242318565103,,손절-10%,-9.999999999999998,93.0
2026-06-18,BUY,PG,P&G,1,150.8699951171875,4.0,TOP7 1/7,,
2026-06-18,BUY,KO,Coca-Cola,2,79.87000274658203,3.0,TOP7 1/7,,
2026-06-29,SELL,ABBV,AbbVie,2,253.0500030517578,,익절+20%(익일시가),21.1535353898483,98.0
2026-06-29,BUY,MRK,Merck,1,127.6500015258789,6.0,TOP7 1/7,,
2026-06-29,BUY,AMZN,Amazon,1,234.22000122070312,5.0,TOP7 1/7,,
2026-06-29,BUY,PEP,PepsiCo,1,141.97000122070312,5.0,TOP7 1/7,,
2026-07-01,SELL,WMT,Walmart,1,108.5129997253418,,손절-10%,-9.999999999999998,13.0
2026-07-01,BUY,XOM,Exxon,1,136.52999877929688,5.0,TOP7 1/7,,
2026-07-07,SELL,V,Visa,1,348.3900146484375,,익절+20%(익일시가),14.718805958186042,67.0
2026-07-07,BUY,NVDA,NVIDIA,1,192.3699951171875,5.0,TOP7 1/7,,
2026-07-08,SELL,BAC,Bank of America,6,59.369998931884766,,익절+20%(익일시가),17.493815450057593,88.0
2026-07-08,BUY,XOM,Exxon,1,143.44000244140625,7.0,TOP7 1/7,,
2026-07-08,BUY,PEP,PepsiCo,1,146.0,7.0,TOP7 1/7,,
2026-07-08,BUY,CRM,Salesforce,1,167.3699951171875,6.0,TOP7 1/7,,
