date,side,tic,name,qty,price,buy_hit,reason,pnl_pct,hold_days
2025-11-26,SELL,MRK,Merck,13,102.21596235564505,,익절+20%(익일시가),19.28383024261171,48.0
2025-11-26,BUY,PG,P&G,2,145.77943369126635,8.0,TOP7 1/7,,
2025-11-26,BUY,WMT,Walmart,3,106.55944871300372,5.0,TOP7 1/7,,
2025-11-26,BUY,PEP,PepsiCo,2,142.12430581979936,5.0,TOP7 1/7,,
2025-12-02,SELL,ABBV,AbbVie,1,219.64590353668294,,손절-5%,-5.000000000000004,9.0
2025-12-02,BUY,CVX,Chevron,1,149.18091785544516,5.0,TOP7 1/7,,
2025-12-02,BUY,WMT,Walmart,2,110.80394132419111,4.0,TOP7 1/7,,
2025-12-02,BUY,PEP,PepsiCo,1,145.1742804741617,4.0,TOP7 1/7,,
2025-12-02,BUY,AMD,AMD,1,221.7899932861328,4.0,TOP7 1/7,,
2025-12-08,SELL,PG,P&G,2,138.490462006703,,손절-5%,-5.000000000000016,7.0
2025-12-11,SELL,AMD,AMD,1,210.70049362182615,,손절-5%,-5.000000000000004,7.0
2025-12-11,BUY,CVX,Chevron,1,148.0131434136462,8.0,TOP7 1/7,,
2025-12-11,BUY,XOM,Exxon,1,117.52365595718771,5.0,TOP7 1/7,,
2025-12-11,BUY,ORCL,Oracle,1,188.79893077949723,4.0,TOP7 1/7,,
2025-12-11,BUY,NVDA,NVIDIA,1,180.060377409269,4.0,TOP7 1/7,,
2025-12-11,BUY,BAC,Bank of America,3,53.36942983383856,4.0,TOP7 1/7,,
2025-12-17,SELL,ORCL,Oracle,1,179.35898424052235,,손절-5%,-5.000000000000004,4.0
2025-12-17,SELL,NVDA,NVIDIA,1,171.05735853880554,,손절-5%,-5.000000000000004,4.0
2026-01-08,SELL,PEP,PepsiCo,13,133.95136258077488,,손절(갭)-5.1%,-5.107011297564357,77.0
2026-01-08,BUY,AMZN,Amazon,1,243.05999755859375,4.0,TOP7 1/7,,
2026-01-08,BUY,NFLX,Netflix,4,90.44999694824219,4.0,TOP7 1/7,,
2026-01-08,BUY,ABBV,AbbVie,1,227.39869715921867,4.0,TOP7 1/7,,
2026-01-08,BUY,UNH,UnitedHealth,1,336.4576913463828,4.0,TOP7 1/7,,
2026-01-08,BUY,GOOGL,Alphabet A,1,328.54234711069296,3.0,TOP7 1/7,,
2026-01-09,SELL,ABBV,AbbVie,1,216.02876230125773,,손절-5%,-5.000000000000004,1.0
2026-01-09,BUY,KO,Coca-Cola,2,68.51351610046417,6.0,TOP7 1/7,,
2026-01-15,SELL,JNJ,Johnson&Johnson,6,215.83471521828713,,익절+20%(익일시가),20.44708861276461,125.0
2026-01-15,BUY,PG,P&G,2,143.57184164517412,8.0,TOP7 1/7,,
2026-01-15,BUY,KO,Coca-Cola,5,70.64500068317753,7.0,TOP7 1/7,,
2026-01-15,BUY,PEP,PepsiCo,2,143.2593824108721,7.0,TOP7 1/7,,
2026-01-15,BUY,JNJ,Johnson&Johnson,1,215.83471521828713,5.0,TOP7 1/7,,
2026-01-15,BUY,WMT,Walmart,3,119.50620474356865,5.0,TOP7 1/7,,
2026-01-15,BUY,UNH,UnitedHealth,1,330.72527303842884,4.0,TOP7 1/7,,
2026-01-20,SELL,AMZN,Amazon,1,230.90699768066406,,손절-5%,-5.000000000000004,7.0
2026-01-20,BUY,WMT,Walmart,1,120.41261014762198,5.0,TOP7 1/7,,
2026-01-21,SELL,NFLX,Netflix,4,82.5199966430664,,손절(갭)-8.8%,-8.767275370626637,8.0
2026-01-21,BUY,PG,P&G,1,144.93189437029253,8.0,TOP7 1/7,,
2026-01-21,BUY,KO,Coca-Cola,2,71.02986070831885,7.0,TOP7 1/7,,
2026-01-21,BUY,PEP,PepsiCo,1,144.2304146405,7.0,TOP7 1/7,,
2026-01-27,SELL,UNH,UnitedHealth,2,290.04562584533727,,손절(갭)-13.1%,-13.053647551454139,12.0
2026-01-27,BUY,PEP,PepsiCo,1,142.95534542727583,6.0,TOP7 1/7,,
2026-01-30,SELL,XOM,Exxon,3,136.89222281998863,,익절+20%(익일시가),19.9492495508939,67.0
2026-01-30,BUY,ABBV,AbbVie,1,218.69566430929848,7.0,TOP7 1/7,,
2026-01-30,BUY,NVDA,NVIDIA,1,190.97707539362895,6.0,TOP7 1/7,,
2026-02-03,SELL,NVDA,NVIDIA,1,181.4282216239475,,손절-5%,-4.999999999999993,2.0
2026-02-03,BUY,BAC,Bank of America,3,53.61674212617494,5.0,TOP7 1/7,,
2026-02-04,SELL,WMT,Walmart,21,127.6240212194025,,익절+20%(익일시가),20.82297815982985,130.0
2026-02-04,SELL,ABBV,AbbVie,1,207.76088109383355,,손절-5%,-5.000000000000004,3.0
2026-02-04,BUY,BRK-B,Berkshire B,1,495.79998779296875,8.0,TOP7 1/7,,
2026-02-04,BUY,JPM,JPMorgan,1,311.4062598905275,6.0,TOP7 1/7,,
2026-02-04,BUY,ABBV,AbbVie,2,208.05394768536442,5.0,TOP7 1/7,,
2026-02-04,BUY,BAC,Bank of America,10,54.190496851504506,5.0,TOP7 1/7,,
2026-02-04,BUY,MRK,Merck,5,115.21200914420105,5.0,TOP7 1/7,,
2026-02-04,BUY,XOM,Exxon,4,142.20055727718952,3.0,TOP7 1/7,,
2026-02-05,SELL,CVX,Chevron,3,176.28508273099644,,익절+20%(익일시가),18.08956098269565,65.0
2026-02-05,SELL,GOOGL,Alphabet A,1,311.814107165092,,손절(갭)-5.1%,-5.091654117867739,19.0
2026-02-05,BUY,BAC,Bank of America,5,54.42791486530437,6.0,TOP7 1/7,,
2026-02-05,BUY,AAPL,Apple,1,277.6142303156022,5.0,TOP7 1/7,,
2026-02-05,BUY,MRK,Merck,2,116.60164183444715,5.0,TOP7 1/7,,
2026-02-12,SELL,AAPL,Apple,1,263.73351879982204,,손절-5%,-5.000000000000016,5.0
2026-02-12,BUY,MRK,Merck,1,117.29153670015239,5.0,TOP7 1/7,,
2026-02-12,BUY,NVDA,NVIDIA,1,192.79485804306626,5.0,TOP7 1/7,,
2026-02-12,BUY,BAC,Bank of America,3,53.32985996108509,4.0,TOP7 1/7,,
2026-02-13,SELL,BAC,Bank of America,26,51.147326824070916,,손절-5%,-5.000000000000004,70.0
2026-02-13,SELL,JPM,JPMorgan,1,295.6680481198895,,손절(갭)-5.1%,-5.053916313747409,7.0
2026-02-13,SELL,NVDA,NVIDIA,1,183.15511514091293,,손절-5%,-5.000000000000004,1.0
2026-02-13,BUY,CRM,Salesforce,2,185.4961280832271,3.0,TOP7 1/7,,
2026-02-13,BUY,V,Visa,1,323.1600351388152,3.0,TOP7 1/7,,
2026-02-13,BUY,AVGO,Broadcom,1,328.6393784947527,3.0,TOP7 1/7,,
2026-02-13,BUY,BAC,Bank of America,7,51.35138485567487,3.0,TOP7 1/7,,
2026-02-13,BUY,NVDA,NVIDIA,2,187.25162028422807,3.0,TOP7 1/7,,
2026-02-13,BUY,UNH,UnitedHealth,1,281.81695692254965,2.0,TOP7 1/7,,
2026-02-23,SELL,CRM,Salesforce,2,176.22132167906574,,손절-5%,-5.000000000000004,5.0
2026-02-23,SELL,V,Visa,1,307.0020333818744,,손절-5%,-5.000000000000004,5.0
2026-02-23,BUY,NVDA,NVIDIA,1,191.16683922839312,6.0,TOP7 1/7,,
2026-02-23,BUY,NFLX,Netflix,2,77.79000091552734,4.0,TOP7 1/7,,
2026-02-26,SELL,AVGO,Broadcom,1,312.20740957001505,,손절-5%,-5.000000000000004,8.0
2026-02-26,BUY,CRM,Salesforce,1,195.76385728556096,5.0,TOP7 1/7,,
2026-02-26,BUY,NFLX,Netflix,2,83.19999694824219,5.0,TOP7 1/7,,
2026-02-26,BUY,BAC,Bank of America,3,51.32171174778806,5.0,TOP7 1/7,,
2026-02-27,SELL,NVDA,NVIDIA,3,179.12885860233558,,손절-5%,-5.000000000000004,9.0
2026-02-27,BUY,CRM,Salesforce,1,190.93843889578375,5.0,TOP7 1/7,,
2026-02-27,BUY,NFLX,Netflix,2,94.30000305175781,5.0,TOP7 1/7,,
2026-02-27,BUY,BAC,Bank of America,3,50.53031830183506,5.0,TOP7 1/7,,
2026-03-02,SELL,NFLX,Netflix,6,95.26000213623047,,익절+20%(익일시가),11.943282300058765,4.0
2026-03-02,SELL,BAC,Bank of America,13,48.25506453335099,,손절(갭)-5.7%,-5.669030134955976,10.0
2026-03-02,BUY,NFLX,Netflix,3,95.26000213623047,7.0,TOP7 1/7,,
2026-03-02,BUY,AMZN,Amazon,1,204.5500030517578,5.0,TOP7 1/7,,
2026-03-02,BUY,UNH,UnitedHealth,1,284.31321524046825,5.0,TOP7 1/7,,
2026-03-02,BUY,KO,Coca-Cola,3,80.17749742833676,4.0,TOP7 1/7,,
2026-03-23,SELL,UNH,UnitedHealth,2,268.9118317774335,,손절-5%,-5.000000000000004,25.0
2026-03-23,BUY,XOM,Exxon,1,155.0674825949629,5.0,TOP7 1/7,,
2026-03-23,BUY,CVX,Chevron,1,196.82722247376194,3.0,TOP7 1/7,,
2026-03-23,BUY,BAC,Bank of America,4,48.090133260810326,3.0,TOP7 1/7,,
2026-03-24,SELL,CRM,Salesforce,2,183.68359068613873,,손절-5%,-5.000000000000004,18.0
2026-03-24,BUY,BAC,Bank of America,4,46.80680067832249,5.0,TOP7 1/7,,
2026-03-24,BUY,XOM,Exxon,1,160.61980432865266,5.0,TOP7 1/7,,
2026-03-24,BUY,NVDA,NVIDIA,1,174.6264683383626,4.0,TOP7 1/7,,
2026-03-30,SELL,NVDA,NVIDIA,1,165.89514492144446,,손절-5%,-5.000000000000004,4.0
2026-03-30,BUY,MRK,Merck,1,119.70914832116357,6.0,TOP7 1/7,,
2026-03-30,BUY,KO,Coca-Cola,1,75.4429159104272,4.0,TOP7 1/7,,
2026-03-30,BUY,WMT,Walmart,1,123.47435432392255,3.0,TOP7 1/7,,
2026-04-08,SELL,CVX,Chevron,1,186.98586135007383,,손절-5%,-5.000000000000004,11.0
2026-04-08,BUY,BAC,Bank of America,2,51.67152673253008,5.0,TOP7 1/7,,
2026-04-15,SELL,AMZN,Amazon,1,249.25,,익절+20%(익일시가),21.85284589652714,30.0
2026-04-15,BUY,PG,P&G,1,143.2810820748224,8.0,TOP7 1/7,,
2026-04-24,SELL,ABBV,AbbVie,2,197.65125030109618,,손절-5%,-5.000000000000004,55.0
2026-04-24,BUY,PG,P&G,1,152.00999450683594,6.0,TOP7 1/7,,
2026-04-24,BUY,ORCL,Oracle,1,179.88419055553038,4.0,TOP7 1/7,,
2026-04-27,SELL,MRK,Merck,9,110.42590733493114,,손절(갭)-5.0%,-5.011244549621718,56.0
2026-04-27,SELL,ORCL,Oracle,1,170.88998102775386,,손절-5%,-5.000000000000004,1.0
2026-04-27,BUY,PG,P&G,2,147.4199981689453,5.0,TOP7 1/7,,
2026-04-27,BUY,CRM,Salesforce,1,177.80110048089864,5.0,TOP7 1/7,,
2026-04-27,BUY,KO,Coca-Cola,4,76.21791205760562,4.0,TOP7 1/7,,
2026-04-27,BUY,ORCL,Oracle,1,171.98167938805025,4.0,TOP7 1/7,,
2026-04-28,SELL,NFLX,Netflix,3,90.49700202941894,,손절-5%,-5.000000000000004,40.0
2026-04-28,SELL,ORCL,Oracle,1,161.59781465135282,,손절(갭)-6.0%,-6.037773775465838,1.0
2026-04-28,BUY,PG,P&G,1,150.02999877929688,5.0,TOP7 1/7,,
2026-04-28,BUY,CRM,Salesforce,1,181.96035356599296,3.0,TOP7 1/7,,
2026-05-12,SELL,CRM,Salesforce,2,170.8866906722735,,손절-5%,-5.000000000000004,11.0
2026-05-12,BUY,JNJ,Johnson&Johnson,1,221.7248410111843,5.0,TOP7 1/7,,
2026-05-12,BUY,ABBV,AbbVie,1,204.58999633789062,5.0,TOP7 1/7,,
2026-05-12,BUY,NVDA,NVIDIA,1,218.29558003818886,5.0,TOP7 1/7,,
2026-05-12,BUY,CVX,Chevron,1,184.80730976015187,5.0,TOP7 1/7,,
2026-05-29,SELL,WMT,Walmart,1,117.30063660772642,,손절-5%,-5.000000000000004,42.0
2026-05-29,BUY,WMT,Walmart,1,118.11000061035156,6.0,TOP7 1/7,,
2026-06-01,SELL,PG,P&G,8,139.20310211143902,,손절-5%,-5.000000000000004,93.0
2026-06-01,BUY,BAC,Bank of America,5,51.044784529417285,7.0,TOP7 1/7,,
2026-06-01,BUY,CRM,Salesforce,1,198.23835028616782,4.0,TOP7 1/7,,
2026-06-04,SELL,CRM,Salesforce,1,188.3264327718594,,손절-5%,-5.000000000000016,3.0
2026-06-04,BUY,WMT,Walmart,1,119.9000015258789,5.0,TOP7 1/7,,
2026-06-04,BUY,ABBV,AbbVie,1,222.5,4.0,TOP7 1/7,,
2026-06-04,BUY,PEP,PepsiCo,1,143.35178962758678,4.0,TOP7 1/7,,
2026-06-05,SELL,NVDA,NVIDIA,1,207.3808010362794,,손절-5%,-5.000000000000016,17.0
2026-06-05,BUY,BAC,Bank of America,3,54.16999816894531,6.0,TOP7 1/7,,
2026-06-05,BUY,PG,P&G,1,142.22000122070312,6.0,TOP7 1/7,,
2026-06-11,SELL,KO,Coca-Cola,43,83.38166256276116,,익절+20%(익일시가),20.182104702911975,211.0
2026-06-11,BUY,PEP,PepsiCo,4,144.86000061035156,8.0,TOP7 1/7,,
2026-06-11,BUY,PG,P&G,4,148.6999969482422,7.0,TOP7 1/7,,
2026-06-11,BUY,WMT,Walmart,5,120.56999969482422,6.0,TOP7 1/7,,
2026-06-11,BUY,CVX,Chevron,3,191.80999755859375,6.0,TOP7 1/7,,
2026-06-11,BUY,JNJ,Johnson&Johnson,2,240.0,5.0,TOP7 1/7,,
2026-06-11,BUY,KO,Coca-Cola,7,83.38166256276116,5.0,TOP7 1/7,,
2026-06-15,SELL,XOM,Exxon,6,139.74000549316406,,손절(갭)-5.2%,-5.206334528413326,90.0
2026-06-15,SELL,CVX,Chevron,4,178.89999389648438,,손절(갭)-5.9%,-5.871499163086291,23.0
2026-06-15,BUY,PEP,PepsiCo,2,143.02000427246094,8.0,TOP7 1/7,,
2026-06-15,BUY,WMT,Walmart,3,119.73999786376953,7.0,TOP7 1/7,,
2026-06-15,BUY,PG,P&G,2,148.75999450683594,7.0,TOP7 1/7,,
2026-06-15,BUY,KO,Coca-Cola,4,81.08000183105469,6.0,TOP7 1/7,,
2026-06-15,BUY,V,Visa,1,323.3599853515625,6.0,TOP7 1/7,,
2026-06-30,SELL,PEP,PepsiCo,11,136.6735917480239,,손절-5%,-5.000000000000004,113.0
2026-06-30,SELL,WMT,Walmart,10,113.97000122070312,,손절(갭)-5.0%,-5.031329768545634,21.0
2026-06-30,BUY,AMZN,Amazon,2,237.35000610351562,6.0,TOP7 1/7,,
2026-06-30,BUY,TSLA,Tesla,1,406.0,5.0,TOP7 1/7,,
2026-06-30,BUY,V,Visa,1,341.760009765625,5.0,TOP7 1/7,,
2026-06-30,BUY,AVGO,Broadcom,1,374.7900085449219,5.0,TOP7 1/7,,
2026-06-30,BUY,MA,Mastercard,1,511.04334170419196,5.0,TOP7 1/7,,
2026-06-30,BUY,MRK,Merck,4,129.22000122070312,5.0,TOP7 1/7,,
2026-06-30,BUY,NVDA,NVIDIA,2,197.24000549316406,4.0,TOP7 1/7,,
2026-07-06,SELL,ABBV,AbbVie,2,259.9200134277344,,익절+20%(익일시가),21.716741509487214,35.0
2026-07-06,BUY,PEP,PepsiCo,1,144.24000549316406,6.0,TOP7 1/7,,
2026-07-06,BUY,NFLX,Netflix,2,77.08000183105469,5.0,TOP7 1/7,,
2026-07-06,BUY,CRM,Salesforce,1,163.99000549316406,5.0,TOP7 1/7,,
2026-07-08,SELL,BAC,Bank of America,18,59.369998931884766,,익절+20%(익일시가),18.652365659409973,72.0
2026-07-08,BUY,XOM,Exxon,1,143.44000244140625,7.0,TOP7 1/7,,
2026-07-08,BUY,PEP,PepsiCo,1,146.0,7.0,TOP7 1/7,,
2026-07-08,BUY,AMZN,Amazon,1,244.27000427246094,6.0,TOP7 1/7,,
2026-07-08,BUY,CRM,Salesforce,1,167.3699951171875,6.0,TOP7 1/7,,
2026-07-09,SELL,PEP,PepsiCo,2,137.08999633789062,,손절(갭)-5.5%,-5.533356020337132,3.0
2026-07-09,SELL,CRM,Salesforce,2,157.396000289917,,손절-5%,-4.999999999999993,3.0
2026-07-09,BUY,NVDA,NVIDIA,1,204.4600067138672,6.0,TOP7 1/7,,
2026-07-09,BUY,CVX,Chevron,1,174.6300048828125,6.0,TOP7 1/7,,
2026-07-10,SELL,NFLX,Netflix,2,73.22600173950195,,손절-5%,-5.000000000000004,4.0
2026-07-10,BUY,NFLX,Netflix,2,75.44000244140625,4.0,TOP7 1/7,,
2026-07-13,SELL,MRK,Merck,4,122.75900115966796,,손절-5%,-5.000000000000004,8.0
2026-07-13,BUY,XOM,Exxon,1,140.9199981689453,7.0,TOP7 1/7,,
2026-07-13,BUY,NVDA,NVIDIA,1,208.5399932861328,6.0,TOP7 1/7,,
2026-07-13,BUY,CVX,Chevron,1,179.02000427246094,6.0,TOP7 1/7,,
2026-07-13,BUY,CRM,Salesforce,1,165.9199981689453,6.0,TOP7 1/7,,
