date,side,tic,name,qty,price,buy_hit,reason,pnl_pct,hold_days
2025-07-15,BUY,LLY,Eli Lilly,1,796.0387314065523,8.0,TOP7 1/7,,
2025-07-15,BUY,COST,Costco,1,973.7684869326118,6.0,TOP7 1/7,,
2025-07-15,BUY,TSLA,Tesla,4,319.67999267578125,5.0,TOP7 1/7,,
2025-07-15,BUY,MRK,Merck,17,81.06968754565423,4.0,TOP7 1/7,,
2025-07-15,BUY,BRK-B,Berkshire B,3,475.29998779296875,4.0,TOP7 1/7,,
2025-07-15,BUY,MA,Mastercard,2,549.6845683369102,4.0,TOP7 1/7,,
2025-07-15,BUY,ABBV,AbbVie,7,185.79985826494044,4.0,TOP7 1/7,,
2025-08-07,SELL,LLY,Eli Lilly,1,670.913940995567,,손절(갭)-15.7%,-15.718429955022085,17.0
2025-08-07,BUY,KO,Coca-Cola,5,67.54701641074455,8.0,TOP7 1/7,,
2025-08-07,BUY,AAPL,Apple,1,218.01508808955717,6.0,TOP7 1/7,,
2025-08-07,BUY,V,Visa,1,338.75422609906036,6.0,TOP7 1/7,,
2025-09-15,SELL,TSLA,Tesla,4,423.1300048828125,,익절+20%(익일시가),32.360490045415524,42.0
2025-09-15,BUY,WMT,Walmart,4,103.0306650415607,5.0,TOP7 1/7,,
2025-09-15,BUY,AVGO,Broadcom,1,357.2524052685907,4.0,TOP7 1/7,,
2025-09-15,BUY,NVDA,NVIDIA,2,175.44623766911022,4.0,TOP7 1/7,,
2025-09-15,BUY,AMD,AMD,2,160.00999450683594,3.0,TOP7 1/7,,
2025-10-01,SELL,ABBV,AbbVie,7,228.22289154055977,,익절+20%(익일시가),22.83265104278305,54.0
2025-10-01,BUY,PG,P&G,3,150.42389846609262,8.0,TOP7 1/7,,
2025-10-01,BUY,KO,Coca-Cola,7,65.17429132233272,7.0,TOP7 1/7,,
2025-10-01,BUY,PEP,PepsiCo,3,136.77228738292192,6.0,TOP7 1/7,,
2025-10-01,BUY,MRK,Merck,5,83.24836434547959,5.0,TOP7 1/7,,
2025-10-01,BUY,V,Visa,1,338.23712004026567,5.0,TOP7 1/7,,
2025-10-01,BUY,JNJ,Johnson&Johnson,2,182.79785791373442,5.0,TOP7 1/7,,
2025-10-07,SELL,AMD,AMD,2,214.85000610351562,,익절+20%(익일시가),34.27286637044213,15.0
2025-10-07,BUY,NFLX,Netflix,1,117.77899932861328,5.0,TOP7 1/7,,
2025-10-07,BUY,CVX,Chevron,1,149.11508472906,5.0,TOP7 1/7,,
2025-10-21,SELL,AAPL,Apple,1,261.1411827196178,,익절+20%(익일시가),19.78124312769818,51.0
2025-10-21,BUY,BAC,Bank of America,3,51.2630457001827,6.0,TOP7 1/7,,
2025-10-21,BUY,PG,P&G,1,148.72097835900828,6.0,TOP7 1/7,,
2025-10-21,BUY,XOM,Exxon,1,110.42069196195318,6.0,TOP7 1/7,,
2025-10-30,SELL,NVDA,NVIDIA,2,204.88867704045037,,익절+20%(익일시가),16.78145952999477,32.0
2025-10-30,BUY,XOM,Exxon,1,113.88325805189164,6.0,TOP7 1/7,,
2025-10-30,BUY,CVX,Chevron,1,150.64844385334325,6.0,TOP7 1/7,,
2025-11-19,SELL,COST,Costco,1,876.3916382393506,,손절-10%,-9.999999999999998,90.0
2025-11-19,BUY,NFLX,Netflix,2,113.0,7.0,TOP7 1/7,,
2025-11-19,BUY,JNJ,Johnson&Johnson,1,196.55683769104098,6.0,TOP7 1/7,,
2025-11-19,BUY,KO,Coca-Cola,3,69.77009660687074,6.0,TOP7 1/7,,
2025-11-19,BUY,PG,P&G,1,144.833335116035,6.0,TOP7 1/7,,
2025-11-19,BUY,CVX,Chevron,1,148.33698903429723,6.0,TOP7 1/7,,
2025-11-19,BUY,PEP,PepsiCo,1,144.04752667055314,5.0,TOP7 1/7,,
2025-11-24,SELL,MRK,Merck,22,96.86087669798387,,익절+20%(익일시가),18.75322145967766,92.0
2025-11-24,BUY,PG,P&G,2,147.92790318934624,8.0,TOP7 1/7,,
2025-11-24,BUY,PEP,PepsiCo,3,141.64834363268417,6.0,TOP7 1/7,,
2025-11-24,BUY,V,Visa,1,327.8827241418804,5.0,TOP7 1/7,,
2025-11-24,BUY,JNJ,Johnson&Johnson,2,200.20297413908787,4.0,TOP7 1/7,,
2025-11-24,BUY,ABBV,AbbVie,1,232.190072485732,4.0,TOP7 1/7,,
2025-11-24,BUY,KO,Coca-Cola,5,71.69073918877703,4.0,TOP7 1/7,,
2025-12-03,SELL,NFLX,Netflix,3,103.13369979858398,,손절-10%,-10.000000000000009,40.0
2025-12-17,SELL,AVGO,Broadcom,1,321.5271647417316,,손절-10%,-9.999999999999998,66.0
2025-12-17,BUY,PG,P&G,1,144.5672481238911,5.0,TOP7 1/7,,
2025-12-17,BUY,ORCL,Oracle,1,181.55875309373388,5.0,TOP7 1/7,,
2025-12-17,BUY,NVDA,NVIDIA,1,175.88548356566727,4.0,TOP7 1/7,,
2025-12-17,BUY,AMZN,Amazon,1,224.66000366210938,3.0,TOP7 1/7,,
2026-01-20,SELL,ABBV,AbbVie,1,208.9710652371588,,손절-10%,-9.999999999999998,37.0
2026-01-20,BUY,WMT,Walmart,1,120.41261014762198,5.0,TOP7 1/7,,
2026-01-27,SELL,XOM,Exxon,2,133.44868592421057,,익절+20%(익일시가),18.989153705027164,65.0
2026-01-27,BUY,PEP,PepsiCo,1,142.95534542727583,6.0,TOP7 1/7,,
2026-01-29,SELL,ORCL,Oracle,1,163.4028777843605,,손절-10%,-9.999999999999998,28.0
2026-02-04,SELL,JNJ,Johnson&Johnson,5,232.42065065293195,,익절+20%(익일시가),20.7306621982466,85.0
2026-02-04,BUY,JPM,JPMorgan,1,311.4062598905275,6.0,TOP7 1/7,,
2026-02-04,BUY,ABBV,AbbVie,1,208.05394768536442,5.0,TOP7 1/7,,
2026-02-04,BUY,BAC,Bank of America,6,54.190496851504506,5.0,TOP7 1/7,,
2026-02-04,BUY,MRK,Merck,2,115.21200914420105,5.0,TOP7 1/7,,
2026-02-04,BUY,XOM,Exxon,2,142.20055727718952,3.0,TOP7 1/7,,
2026-02-05,SELL,WMT,Walmart,5,128.07224379114265,,익절+20%(익일시가),20.247663329097108,98.0
2026-02-05,BUY,BAC,Bank of America,4,54.42791486530437,6.0,TOP7 1/7,,
2026-02-05,BUY,MRK,Merck,2,116.60164183444715,5.0,TOP7 1/7,,
2026-02-06,SELL,AMZN,Amazon,1,202.19400329589845,,손절-10%,-9.999999999999998,34.0
2026-02-06,BUY,MRK,Merck,1,119.01626876539304,5.0,TOP7 1/7,,
2026-02-06,BUY,BAC,Bank of America,3,54.95221167188521,4.0,TOP7 1/7,,
2026-02-10,SELL,CVX,Chevron,3,179.31737899860084,,익절+20%(익일시가),20.051666054079398,85.0
2026-02-10,BUY,NVDA,NVIDIA,1,191.1468699498802,6.0,TOP7 1/7,,
2026-02-10,BUY,BAC,Bank of America,4,55.83263769026879,4.0,TOP7 1/7,,
2026-02-10,BUY,MRK,Merck,2,115.99060040479665,4.0,TOP7 1/7,,
2026-02-23,SELL,MA,Mastercard,2,494.71611150321917,,손절-10%,-9.999999999999998,153.0
2026-02-23,BUY,NVDA,NVIDIA,1,191.16683922839312,6.0,TOP7 1/7,,
2026-02-23,BUY,UNH,UnitedHealth,1,284.6979833712643,5.0,TOP7 1/7,,
2026-02-23,BUY,NFLX,Netflix,3,77.79000091552734,4.0,TOP7 1/7,,
2026-02-27,SELL,BAC,Bank of America,20,48.817393355138556,,손절-10%,-9.999999999999998,88.0
2026-02-27,BUY,CRM,Salesforce,1,190.93843889578375,5.0,TOP7 1/7,,
